Unnamed: 0,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
365075,443,4970713,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,36.41328719,1.207070294,994142.6,2179290.613,4892410,14,4970713,1242678.25,2433230.753,4892410,14,0,0.0,0.0,0,0,1,0,0,0,100,20,1.005891911,0.201178382,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,344,62,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
147822,53,201,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1611940.299,19900.49751,67.0,74.34379598,149,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,9950.248756,9950.248756,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
160548,80,15024,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,798.7220447,133.1203408,15024.0,0.0,15024,15024,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,66.56017039,66.56017039,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,297,30,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
353136,2608,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49785,22,1468436,43,44,2864,6634,456,0,66.60465116,107.4762741,976,0,150.7727273,313.3839211,6468.106203,59.24670874,17074.83721,105927.8371,955966,0,1468436,34962.7619,159833.6916,997294,1,512340,11914.88372,37703.34905,238079,0,0,0,0,0,1392,1448,29.28285605,29.9638527,0,976,107.9318182,236.6917971,56023.00679,0,0,0,1,0,0,0,0,1,109.1724138,66.60465116,150.7727273,1392,0,0,0,0,0,0,43,2864,44,6634,29200,243,26,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
130313,53,164,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,2048780.488,24390.2439,54.66666667,89.49487881,158,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,64,64,12195.12195,12195.12195,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
51059,8088,138,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,115942.029,28985.50725,46.0,3.464101615,48,42,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,14492.75362,14492.75362,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
386693,57113,71,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,169014.0845,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14084.50704,14084.50704,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
450801,2000,1,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,4000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,48,0,2000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
204352,53,61184,1,1,42,223,42,42,42.0,0.0,223,223,223.0,0.0,4331.197699,32.68828452,61184.0,0.0,61184,61184,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.34414226,16.34414226,42,223,102.3333333,104.5003987,10920.33333,0,0,0,0,0,0,0,0,1,153.5,42.0,223.0,32,0,0,0,0,0,0,1,42,1,223,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
234223,53,289,2,2,76,354,38,38,38.0,0.0,177,177,177.0,0.0,1487889.273,13840.83045,96.33333333,165.122177,287,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,6920.415225,6920.415225,38,177,93.6,76.13343549,5796.3,0,0,0,0,0,0,0,0,1,117.0,38.0,177.0,64,0,0,0,0,0,0,2,76,2,354,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
274186,53,165,2,2,78,110,39,39,39.0,0.0,55,55,55.0,0.0,1139393.939,24242.42424,55.0,55.83009941,114,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,12121.21212,12121.21212,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
367348,55454,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,132,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
201752,53,107,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,149532.7103,37383.17757,35.66666667,13.0511813,48,22,22,22.0,0.0,22,22,48,48.0,0.0,48,48,0,0,0,0,48,40,18691.58879,18691.58879,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
289197,443,10135296,8,10,1545,5884,1202,0,193.125,413.9866932,1689,2,588.4,719.1482925,732.9830328,1.775971812,596193.8824,2418676.895,9981896,3,10100000,1445449.143,3764291.074,9981896,118,10100000,1122572.333,3328730.748,9999088,3,0,0,0,0,172,204,0.789320805,0.986651007,0,1689,391.0,610.5574866,372780.4444,0,0,0,1,0,0,0,0,1,412.7222222,193.125,588.4,172,0,0,0,0,0,0,8,1545,10,5884,8192,32454,7,20,136248.0,0.0,136248,136248,9981896.0,0.0,9981896,9981896,Infiltration
263067,443,192861,6,9,3241,3734,2693,0,540.1666667,1063.601507,1420,0,414.8888889,572.0199831,36165.94335,77.77622225,13775.78571,21686.91636,48423,1,145759,29151.8,26268.29466,51850,272,146656,18332.0,24993.17033,49945,1,0,0,0,0,132,192,31.1104889,46.66573335,0,2693,435.9375,754.2372278,568873.7958,0,0,0,1,0,0,0,0,1,465.0,540.1666667,414.8888889,132,0,0,0,0,0,0,6,3241,9,3734,8192,283,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
63100,53,24718,2,2,86,302,43,43,43.0,0.0,151,151,151.0,0.0,15697.06287,161.8253904,8239.333333,14229.39174,24670,2,2,2.0,0.0,2,2,46,46.0,0.0,46,46,0,0,0,0,40,40,80.9126952,80.9126952,43,151,86.2,59.15403621,3499.2,0,0,0,0,0,0,0,0,1,107.75,43.0,151.0,40,0,0,0,0,0,0,2,86,2,302,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
425911,1310,4,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,48,0,500000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
428016,53,60656,4,2,176,200,44,44,44.0,0.0,100,100,100.0,0.0,6198.892113,98.91849116,12131.2,17403.56797,37685,3,37692,12564.0,21755.42417,37685,3,3,3.0,0.0,3,3,0,0,0,0,104,40,65.94566078,32.97283039,44,100,60.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,70.0,44.0,100.0,104,0,0,0,0,0,0,4,176,2,200,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
476972,443,36943391,15,11,6058,4915,1253,0,403.8666667,474.1878571,1460,0,446.8181818,560.7938691,297.0220032,0.703779466,1477735.64,4480350.438,20200000,8,36900000,2638813.643,5811108.311,20200000,227,16600000,1663822.7,3429612.38,9405888,49,0,0,0,0,312,232,0.406026615,0.297752851,0,1460,406.4074074,499.0792491,249080.0969,0,0,0,1,0,0,0,0,0,422.0384615,403.8666667,446.8181818,312,0,0,0,0,0,0,15,6058,11,4915,8192,513,14,20,335850.3333,90795.61025,410453,234755,12000000.0,7272742.05,20200000,6422714,Infiltration
101884,1046,51,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,313725.4902,78431.37255,17.0,27.71281292,49,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,48,40,39215.68627,39215.68627,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
13625,443,115940880,27,23,1563,11040,778,0,57.88888889,168.624602,1418,0,480.0,647.2818692,108.7019522,0.431254274,2366140.408,4213805.213,10000000,3,116000000,4459264.615,4969355.142,10100000,3,111000000,5045832.455,5120909.02,10100000,4,0,0,0,0,872,744,0.232877308,0.198376966,0,1418,247.1176471,494.6103779,244639.4259,0,0,0,1,0,0,0,0,0,252.06,57.88888889,480.0,872,0,0,0,0,0,0,27,1563,23,11040,29200,369,5,32,79953.72727,142932.732,510912,36733,10000000.0,7436.331624,10000000,9998306,BENIGN
69002,1051,65,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,123076.9231,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15384.61538,15384.61538,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
329494,443,62,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32258.06452,62.0,0.0,62,62,62,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0,0,0,64,0,32258.06452,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,388,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
215677,34954,41698,1,4,581,53,581,581,581.0,0.0,53,0,13.25,26.5,15204.56617,119.9098278,10424.5,20815.00876,41647,3,0,0.0,0.0,0,0,41654,13884.66667,24042.88594,41647,3,1,0,0,0,32,140,23.98196556,95.92786225,0,581,202.5,293.9025349,86378.7,0,1,0,0,1,0,0,0,4,243.0,581.0,13.25,32,0,0,0,0,0,0,1,581,4,53,11256,246,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
210749,444,22,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,727272.7273,181818.1818,7.333333333,6.658328118,15,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,48,40,90909.09091,90909.09091,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
83182,443,5707127,10,7,353,4708,196,0,35.3,68.95417158,1448,0,672.5714286,681.207716,886.7859433,2.978731681,356695.4375,1330786.618,5344763,4,5707127,634125.2222,1767435.316,5344763,4,215406,35901.0,55025.34434,109879,44,0,0,0,0,328,232,1.752195106,1.226536574,0,1448,281.1666667,519.2187853,269588.1471,0,0,0,1,0,0,0,0,0,297.7058824,35.3,672.5714286,328,0,0,0,0,0,0,10,353,7,4708,29200,119,3,32,362360.0,0.0,362360,362360,5344763.0,0.0,5344763,5344763,BENIGN
41974,443,49,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,64,0,40816.32653,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,65535,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
461479,4004,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
280394,53,202253,2,2,62,194,31,31,31.0,0.0,97,97,97.0,0.0,1265.741423,19.77720973,67417.66667,116764.7618,202246,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,9.888604866,9.888604866,31,97,57.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,71.75,31.0,97.0,64,0,0,0,0,0,0,2,62,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
484460,1002,49,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,326530.6122,81632.65306,16.33333333,15.0443788,32,2,49,49.0,0.0,49,49,2,2.0,0.0,2,2,0,0,0,0,48,40,40816.32653,40816.32653,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
409596,443,6003556,8,6,373,6100,192,0,46.625,72.16437091,2996,0,1016.666667,1172.497278,1078.194323,2.331951264,461812.0,1586911.579,5742836,3,6003556,857650.8571,2154307.2,5742836,3,179965,35993.0,47950.57206,90931,50,0,0,0,0,172,132,1.332543579,0.999407684,0,2996,431.5333333,859.233285,738281.8381,0,0,0,1,0,0,0,0,0,462.3571429,46.625,1016.666667,172,0,0,0,0,0,0,8,373,6,6100,8192,231,7,20,260717.0,0.0,260717,260717,5742836.0,0.0,5742836,5742836,Infiltration
220293,53,253,2,2,64,174,32,32,32.0,0.0,87,87,87.0,0.0,940711.4625,15810.27668,84.33333333,143.4724131,250,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,80,80,7905.13834,7905.13834,32,87,54.0,30.12474066,907.5,0,0,0,0,0,0,0,0,1,67.5,32.0,87.0,80,0,0,0,0,0,0,2,64,2,174,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
465179,5001,50,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,320000.0,80000.0,16.66666667,27.13546265,48,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,48,40,40000.0,40000.0,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389370,60775,47396,4,1,49,6,31,6,12.25,12.5,6,6,6.0,0.0,1160.43548,105.4941345,11849.0,18923.66747,39724,14,47382,15794.0,21066.07785,39724,48,0,0.0,0.0,0,0,0,0,0,0,80,20,84.39530762,21.09882691,6,31,10.16666667,10.20620726,104.1666667,0,0,0,0,1,0,0,0,0,12.2,12.25,6.0,80,0,0,0,0,0,0,4,49,1,6,1013,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
250838,53,783,1,1,49,93,49,49,49.0,0.0,93,93,93.0,0.0,181353.7676,2554.278416,783.0,0.0,783,783,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1277.139208,1277.139208,49,93,63.66666667,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1,95.5,49.0,93.0,32,0,0,0,0,0,0,1,49,1,93,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
259508,1234,104,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,153846.1538,38461.53846,34.66666667,29.26317367,54,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,48,40,19230.76923,19230.76923,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
111181,80,5051829,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.375377314,0.791792438,1683943.0,2891071.992,5022222,64,5051829,2525914.5,3530311.922,5022222,29607,0,0.0,0.0,0,0,0,0,0,0,72,28,0.593844328,0.197948109,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,4380,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
302491,255,47,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,85106.38298,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0,0,0,48,0,42553.19149,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
95496,53,81923,1,1,43,149,43,43,43.0,0.0,149,149,149.0,0.0,2343.664172,24.41316846,81923.0,0.0,81923,81923,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12.20658423,12.20658423,43,149,78.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,1,117.5,43.0,149.0,32,0,0,0,0,0,0,1,43,1,149,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
141847,80,61,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,196721.3115,32786.88525,61.0,0.0,61,61,61,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0,0,0,40,0,32786.88525,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,257,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
235887,51493,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192224,443,60590890,15,15,913,5534,529,0,60.86666667,140.7646804,1460,0,368.9333333,574.3266202,106.4021341,0.495123937,2089341.034,4106959.037,10000000,28,60600000,4327920.714,5126861.698,10100000,434,60500000,4324313.929,5147125.809,10100000,48,0,0,0,0,312,384,0.247561968,0.247561968,0,1460,207.9677419,434.0430458,188393.3656,0,0,0,1,0,0,0,0,1,214.9,60.86666667,368.9333333,312,0,0,0,0,0,0,15,913,15,5534,8192,114,14,20,90903.0,99060.36418,293109,50329,9990311.333,26179.44809,10000000,9936880,BENIGN
342832,53837,237,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,181434.5992,12658.22785,118.5,166.1700936,236,1,237,118.5,166.1700936,236,1,0,0.0,0.0,0,0,0,0,0,0,60,0,12658.22785,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,68,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
365424,53,191988,1,1,43,410,43,43,43.0,0.0,410,410,410.0,0.0,2359.52247,10.41731775,191988.0,0.0,191988,191988,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5.208658875,5.208658875,43,410,165.3333333,211.8875488,44896.33333,0,0,0,0,0,0,0,0,1,248.0,43.0,410.0,32,0,0,0,0,0,0,1,43,1,410,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
81287,53,208,2,2,68,220,34,34,34.0,0.0,110,110,110.0,0.0,1384615.385,19230.76923,69.33333333,36.95041723,112,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,9615.384615,9615.384615,34,110,64.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,80.5,34.0,110.0,64,0,0,0,0,0,0,2,68,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
182189,8180,39,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,410256.4103,102564.1026,13.0,18.24828759,34,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,48,40,51282.05128,51282.05128,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
282112,50389,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
150559,443,72218854,330,577,10560,751873,850,0,32.0,89.57539149,3525,0,1303.07279,655.0348418,10557.25697,12.55904725,79711.75938,1931487.86,57900000,1,72200000,219510.1945,3208522.14,58000000,47,72000000,124963.6354,2423853.532,58000000,1,0,0,0,0,6612,11552,4.569443874,7.98960338,0,3525,839.6839207,806.3043644,650126.728,0,0,0,1,0,0,0,0,1,840.6097023,32.0,1303.07279,6612,0,0,0,0,0,0,330,10560,577,751873,8192,453,329,20,14000000.0,0.0,14000000,14000000,57900000.0,0.0,57900000,57900000,BENIGN
325311,53,91519,2,2,80,278,40,40,40.0,0.0,139,139,139.0,0.0,3911.756029,43.70677127,30506.33333,52833.32313,91513,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,21.85338564,21.85338564,40,139,79.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,99.5,40.0,139.0,40,0,0,0,0,0,0,2,80,2,278,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
32998,80,27138739,8,8,868,3926,434,0,108.5,200.9029617,1963,0,490.75,782.7254125,176.6478538,0.589563133,1809249.267,3743550.271,10000000,32,20400000,2915632.0,4860542.967,10100000,3211,27100000,3871662.286,4862664.136,10100000,48,0,0,0,0,264,264,0.294781567,0.294781567,0,1963,282.0,572.2817269,327506.375,0,0,0,1,0,0,0,0,1,299.625,108.5,490.75,264,0,0,0,0,0,0,8,868,8,3926,29200,972,2,32,193452.0,221062.793,349767,37137,10000000.0,16399.22047,10000000,9999664,Infiltration
112826,59061,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,5549,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
342662,53,185,2,2,142,242,71,71,71.0,0.0,121,121,121.0,0.0,2075675.676,21621.62162,61.66666667,99.88159657,177,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,10810.81081,10810.81081,71,121,91.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,113.75,71.0,121.0,64,0,0,0,0,0,0,2,142,2,242,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
19555,50462,12,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,83333.33333,83333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,143,1738,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
322394,57620,1072,3,1,31,6,31,0,10.33333333,17.89785834,6,6,6.0,0.0,34514.92537,3731.343284,357.3333333,599.9202725,1050,3,1053,526.5,740.3407999,1050,3,0,0.0,0.0,0,0,0,0,0,0,96,20,2798.507463,932.8358209,0,31,7.4,13.44618905,180.8,0,0,0,0,1,0,0,0,0,9.25,10.33333333,6.0,96,0,0,0,0,0,0,3,31,1,6,1006,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
